557.SI;Viking Offshore and Marine Ltd;0.03;Stock;SES;
N5YD.SI;u MTU ADR US$;5.10;Stock;SES;
A0W.SI;Lyxor UCITS ETF Commodities Thomson Reuters/CoreCommodity CRB TR;1.72;Stock;SES;
5CF.SI;OKP Holdings Ltd;0.33;Stock;SES;
543.SI;Noel Gifts International Ltd;0.28;Stock;SES;
L5G.SI;db x-trackers - db Commodity Booster Light Energy Benchmark UCITS ETF;11.76;ETF;SES;
41A.SI;$ UG Healthcare;0.28;Stock;SES;
AYV.SI;Acma Ltd.;0.27;Stock;SES;
5MM.SI;Resources Prima Group Ltd;0.04;Stock;SES;
P60.SI;Lyxor UCITS ETF MSCI AC Asia-Pacific ex Japan;4.90;Stock;SES;
AD8.SI;Sino Techfibre Ltd;0.09;Stock;SES;
L03.SI;Lian Beng Group Ltd;0.47;Stock;SES;
SGZ15-C.SI;;NaN;Stock;;
S27.SI;SPDR S&P500 US$;230.28;Stock;SES;
5VS.SI;Hafary Holdings Ltd;0.18;Stock;SES;
AWP.SI;MirachEnergy 1;0.00;Stock;SES;
KT4.SI;db x-trackers - CSI300 UCITS ETF;8.01;Stock;SES;
O9P.SI;iShares Southeast Asia Trust - iShares Barclays USD Asia High Yield Bond Index ETF;11.02;Stock;SES;
ON7.SI;Weiye Holdings Ltd;0.01;Stock;SES;
A59.SI;Action Asia Ltd;0.00;Stock;SES;
579.SI;歐聖集團有限公司;0.01;Stock;SES;
BAJ.SI;Si2i 1^;0.62;Stock;SES;
41E.SI;$ IPSSecurex;0.26;Stock;SES;
5DP.SI;Heeton Holdings Ltd;0.39;Stock;SES;
EH5.SI;United Overseas Australia Ltd;0.63;Stock;SES;
AXM.SI;CHINA FIBRETECH LTD (SG) NPV (P;0.00;Stock;SES;
510.SI;Hiap Seng Engineering Ltd;0.15;Stock;SES;
IH4.SI;db x-trackers - US Dollar Cash UCITS ETF;170.84;Stock;SES;
CH8.SI;China Sunsine Chemical Holdings Ltd;0.53;Stock;SES;
F1E.SI;Low Keng Huat (Singapore) Ltd;0.58;Stock;SES;
BQC.SI;A-Smart Holdings Ltd.;0.53;Stock;SES;
_SGXR2.SI;SGXR2;964.68;Index;SES;
5G9.SI;$ Tritech;0.06;Stock;SES;
RF1U.SI;RHT Health Trust;0.92;Stock;SES;
AZW.SI;中國泰山科技集團控股有限公司;0.05;Stock;SES;
A02.SI;Achieva Ltd;0.00;Stock;SES;
O6Z.SI;Lonza;79.97;Stock;SES;
AWX.SI;AEM Holdings Ltd;0.94;Stock;SES;
H19.SI;Hwa Hong Corp Ltd;0.31;Stock;SES;
J0S.SI;db x-trackers - DBLCI - OY Balanced UCITS ETF;23.36;ETF;SES;
CY6U.SI;Ascendas India Trust;1.06;Stock;SES;
5CN.SI;Sinwa Ltd;0.23;Stock;SES;
42PR.SI;$ APAC Strategic R;0.01;Stock;SES;
P9D.SI;Civmec Ltd;0.67;Stock;SES;
G4F.SI;Otto Marine Ltd;0.00;Stock;SES;
571.SI;International Press Softcom Ltd;0.03;Stock;SES;
KV5.SI;db x-trackers II - Australian Dollar Cash UCITS ETF;224.32;Stock;SES;
J10.SI;Jaya Holdings Ltd;0.00;Stock;SES;
BEZ.SI;Beng Kuang Marine Limited;0.09;Stock;SES;
41H.SI;$ BlackGoldNatural;0.05;Stock;SES;
5QT.SI;Charisma Energy Services Ltd;0.01;Stock;SES;
5IE.SI;Lorenzo International Ltd;0.03;Stock;SES;
D2U.SI;Cacola Furniture International Ltd;0.00;Stock;SES;
ATN.SI;The Stratech Group Limited;0.02;Stock;SES;
SGX15-C.SI;;NaN;Stock;;
BKB.SI;LH Group Limited;0.62;Stock;SES;
574.SI;TSH Corp Ltd;0.03;Stock;SES;
BFJR.SI;Cityneon R;0.01;Stock;SES;
5HJ.SI;Cityneon Holdings Ltd;0.96;Stock;SES;
40I.SI;$ Terratech;0.05;Stock;SES;
U05.SI;United Engineers Ltd;1.90;Stock;SES;
5EW.SI;Pan Asian Holdings Ltd;0.03;Stock;SES;
P36.SI;Pan Hong Property Group Ltd;0.18;Stock;SES;
566.SI;SHS Holdings Ltd;0.22;Stock;SES;
AVY.SI;HL GLOBAL ENTERPRISES LIMITED N;0.00;Stock;SES;
N2E.SI;db x-trackers - MSCI Philippines IM Index UCITS ETF (DR);1.88;Stock;SES;
E6R.SI;Samko Timber Ltd;0.05;Stock;SES;
C37.SI;China International Holdings Ltd;0.00;Stock;SES;
5EB.SI;CFM Holdings Ltd;0.03;Stock;SES;
I07.SI;ISDN Holdings Ltd;0.20;Stock;SES;
AYC.SI;LAFE CORP 1;0.00;Stock;SES;
_SR2TR.SI;SR2TR;1,222.32;Index;SES;
5KU.SI;Eastern Holdings Ltd;0.00;Stock;SES;
C04.SI;Casa Holdings Ltd;0.08;Stock;SES;
AYL.SI;STAR Pharmaceutical Limited;0.17;Stock;SES;
NF6.SI;Lyxor AsiaCS US$;54.64;ETF;SES;
5GF.SI;Nico Steel Holdings Ltd;0.01;Stock;SES;
H16.SI;Huan Hsin Holdings Ltd;0.02;Stock;SES;
5LE.SI;Sitra Holdings International Ltd;0.02;Stock;SES;
S41.SI;Hong Leong Finance Ltd;2.22;Stock;SES;
42C.SI;$ IX Biopharma;0.30;Stock;SES;
A13.SI;Allied Technologies Ltd;0.02;Stock;SES;
AYN.SI;Global Testing Corporation Limited;1.06;Stock;SES;
O9D.SI;db x-trackers - MSCI Pakistan IM Index UCITS ETF;2.49;Stock;SES;
LF2.SI;db x-trackers - MSCI Japan Index UCITS ETF (DR);51.53;Stock;SES;
A30.SI;Aspial Corp Ltd;0.31;Stock;SES;
BQTR.SI;New SilkroutesR1;0.23;Stock;SES;
5IF.SI;Natural Cool Holdings Ltd;0.16;Stock;SES;
43B.SI;$ Secura;0.21;Stock;SES;
583.SI;Progen Holdings Ltd;0.10;Stock;SES;
CW4.SI;Lyxor UCITS ETF Japan (TOPIX);1.26;Stock;SES;
NF4.SI;Lyxor AsiaIT US$;31.82;ETF;SES;
41T.SI;$ GCCP;0.05;Stock;SES;
D3W.SI;Sinotel Technologies Ltd;0.02;Stock;SES;
5AI.SI;Sunlight Group Holding Ltd;0.02;Stock;SES;
KT2.SI;db x-trackers II - Markit iBoxx ABF Korea Government UCITS ETF;146.69;Stock;SES;
AZY.SI;Pan Ocean Co., Ltd.;4.53;Stock;SES;
AAJ.SI;Sunmoon Food Co Ltd;0.11;Stock;SES;
BNR.SI;Kencana Agri;0.13;Stock;SES;
5I0.SI;$ QT Vascular;0.06;Stock;SES;
BLH.SI;Hai Leck Holdings Limited;0.47;Stock;SES;
5RE.SI;$ Smartflex;0.16;Stock;SES;
MC7.SI;Yamada Green Resources Ltd;0.00;Stock;SES;
B1N.SI;Delong Holdings Ltd;0.04;Stock;SES;
GJ8.SI;Dukang Distillers Holdings Ltd;0.00;Stock;SES;
PU6D.SI;u HBC ADR US$;4.85;Stock;SES;
BEI.SI;LHT Holdings Limited;0.55;Stock;SES;
5TT.SI;Keong Hong Holdings Limited;0.44;Stock;SES;
O2I.SI;AVIC International Maritime Holdings Ltd;0.04;Stock;SES;
AWN.SI;ShanghaiTurbo 1;0.00;Stock;SES;
581.SI;ITE Electric Co Ltd;0.05;Stock;SES;
P31.SI;Pharmesis International Ltd;0.00;Stock;SES;
BJK.SI;LanTroVision (S) Ltd;3.24;Stock;SES;
BATR.SI;;0.00;Stock;SES;
F9M.SI;Kencana Agri Ltd;0.13;Stock;SES;
AFC.SI;Yuuzoo Corporation Limited;0.14;Stock;SES;
QK9.SI;IS MS INDIA S$D;9.87;Stock;SES;
IH3.SI;DBXT MSEurope US$;55.79;Stock;SES;
E02.SI;Eu Yan Sang International Ltd;0.60;Stock;SES;
IH1.SI;db x-trackers - MSCI AC Asia ex Japan Index UCITS ETF;34.76;Stock;SES;
B26.SI;Ban Leong Technologies Ltd;0.20;Stock;SES;
5HC.SI;Ntegrator International Ltd;0.02;Stock;SES;
5AE.SI;Pollux Properties Ltd;0.05;Stock;SES;
5OF.SI;E2-Capital Holdings Ltd;0.00;Stock;SES;
BHL.SI;SIICEnvironment 1;0.76;Stock;SES;
T18.SI;TPV Technology Ltd;0.23;Stock;SES;
BFK.SI;Pharmesis International Ltd.;0.44;Stock;SES;
588.SI;Health Management International Ltd;0.65;Stock;SES;
K3SD.SI;Baidu Inc;175.00;Stock;SES;
B69.SI;Broadway Industrial Group Ltd;0.20;Stock;SES;
S49.SI;Singapore Reinsurance Corp Ltd;0.31;Stock;SES;
G1N.SI;Lyxor UCITS ETF MSCI India;15.61;Stock;SES;
AWC.SI;Brook Crompton Holdings Ltd.;0.34;Stock;SES;
IW5.SI;Seroja Investments Ltd;0.04;Stock;SES;
O02.SI;OGL Resources Ltd;0.02;Stock;SES;
C6U.SI;Singapore Airlines Ltd;0.00;Stock;SES;
E27.SI;Eucon Holding Ltd;0.03;Stock;SES;
42D.SI;$ NauticAWT;0.11;Stock;SES;
BAZ.SI;Lion Asiapac Limited;0.36;Stock;SES;
K01.SI;k1 Ventures Ltd;0.18;Stock;SES;
BDX.SI;GSH Corporation Limited;0.54;Stock;SES;
586.SI;TMC Education Corp Ltd;0.07;Stock;SES;
F18.SI;Full Apex holdings;0.03;Stock;SES;
554.SI;King Wan Corp Ltd;0.17;Stock;SES;
B03.SI;BRC Asia Ltd;0.00;Stock;SES;
U18.SI;;NaN;;;
41C.SI;$ MM2 Asia;0.53;Stock;SES;
K3DD.SI;Sinopec Shanghai Petrochemical Co Ltd;47.05;Stock;SES;
N6ED.SI;NTT DOCOMO, Inc.;1.08;Stock;SES;
B49.SI;World Precision Machinery Ltd;0.22;Stock;SES;
AWY.SI;AEM HOLDINGS LTD NPV (POST SPLI;0.00;Stock;SES;
H13.SI;Ho Bee Land Ltd;2.26;Stock;SES;
AZT.SI;NutryFarm International Limited;0.22;Stock;SES;
5G1.SI;$ EuroSports Gbl;0.16;Stock;SES;
F25U.SI;Fortune Real Estate Investment Trust;9.06;Stock;SES;
5EV.SI;Hosen Group Ltd;0.05;Stock;SES;
BMGU.SI;BHG Retail REIT;0.65;Stock;SES;
41F.SI;$ GSS Energy;0.10;Stock;SES;
BHO.SI;Top Global Limited;0.19;Stock;SES;
K3FD.SI;u HNP ADR US$;38.40;Stock;SES;
40U.SI;MS Holdings Ltd;0.13;Stock;SES;
O9B.SI;DBXT MSASPAC US$;3.68;Stock;SES;
AWG.SI;AEI Corporation Ltd.;0.58;Stock;SES;
42T.SI;$ Trendlines;0.17;Stock;SES;
K3CD.SI;u CEA ADR US$;21.40;Stock;SES;
M03.SI;Miyoshi Ltd;0.05;Stock;SES;
C86.SI;China Sun Bio-chem Technology Group Co Ltd;0.06;Stock;SES;
5DX.SI;Metal Component Engineering Ltd;0.04;Stock;SES;
BLA.SI;Union Steel Holdings Limited;0.44;Stock;SES;
U10.SI;UOB-Kay Hian Holdings Ltd;1.27;Stock;SES;
_SGXRE.SI;SGXRE;975.47;Index;SES;
AO9.SI;Lyxor UCITS ETF MSCI Korea;5.31;Stock;SES;
A7S.SI;SunVic Chemical Holdings Ltd;0.09;Stock;SES;
A34.SI;Amara Holdings Ltd;0.41;Stock;SES;
AZR.SI;United Food Holdings Limited;0.03;Stock;SES;
505.SI;AsiaMedic Ltd;0.08;Stock;SES;
H1P.SI;Lyxor UCITS ETF MSCI World;1.78;Stock;SES;
AI1.SI;Texchem-Pack Holdings (S) Ltd;0.09;Stock;SES;
NT1.SI;Hotung Inv;0.08;Stock;SES;
K22.SI;Raffles United Holdings Ltd;0.18;Stock;SES;
E23.SI;Europtronic Group Ltd;0.00;Stock;SES;
BCW.SI;QianHu 1;0.16;Stock;SES;
575.SI;聯達科技控股有限公司;0.04;Stock;SES;
JC6.SI;Lyxor UCITS ETF Dow Jones Industrial Average;20.00;Stock;SES;
42N.SI;$ IPS Securex;0.16;Stock;SES;
BPF.SI;YHI International Limited;0.31;Stock;SES;
A9B.SI;Lyxor UCITS ETF Hong Kong (HSI);2.82;Stock;SES;
RS1.SI;China Environmental Resources Group Limited;0.03;Stock;SES;
H18.SI;Hotel Grand Central Ltd;1.39;Stock;SES;
41O.SI;$ LHN;0.20;Stock;SES;
BKZ.SI;Suntar Eco-City Limited;0.14;Stock;SES;
KV7.SI;db x-trackers II - Australian Dollar Cash UCITS ETF;224.87;Stock;SES;
5UV.SI;$ P99;0.06;Stock;SES;
N6DD.SI;u MFG ADR US$;2.99;Stock;SES;
B08.SI;British And Malayan Trustees Ltd;3.30;Stock;SES;
M04.SI;Mandarin Oriental International Ltd;1.25;Stock;SES;
FQ7.SI;Jasper Investments Ltd;0.02;Stock;SES;
585.SI;Asian Micro Holdings Ltd;0.01;Stock;SES;
BKX.SI;Yongmao Holdings Limited;0.60;Stock;SES;
Z01.SI;Zagro Asia Ltd;0.30;Stock;SES;
5VC.SI;$ Kori;0.46;Stock;SES;
502.SI;3Cnergy Ltd;0.06;Stock;SES;
N2H.SI;Hyflux Ltd;96.40;Stock;SES;
GU5.SI;China Kunda Technology Holdings Ltd;0.02;Stock;SES;
Z59.SI;Yoma Strategic Holdings Ltd;0.57;Stock;SES;
G18.SI;GRP Ltd;0.34;Stock;SES;
43A.SI;GS Holdings Limited;0.31;Stock;SES;
E90.SI;China Sky Chemical Fibre Co Ltd;0.03;Stock;SES;
5EN.SI;麥達斯控股有限公司;0.24;Stock;SES;
5QY.SI;$ Net Pacific Fin;0.03;Stock;SES;
AZA.SI;IPC Corporation Ltd;0.54;Stock;SES;
B28.SI;Bonvests Holdings Ltd;1.27;Stock;SES;
42S.SI;$ Astaka;0.17;Stock;SES;
AYG.SI;UNI-ASIA HOLDINGS USD1.60;0.00;Stock;SES;
Q0X.SI;Ley Choon Group Holdings Ltd;0.03;Stock;SES;
F12.SI;Fibrechem Technologies Ltd;0.11;Stock;SES;
M35.SI;Wheelock Properties (S) Ltd;1.63;Stock;SES;
42O.SI;$ EMS Energy;0.02;Stock;SES;
SO7.SI;YZJ Shipbldg RMB;3.90;Stock;SES;
H1O.SI;Lyxor UCITS ETF MSCI EM Latin America;5.51;Stock;SES;
S7OU.SI;Asian Pay Television Trust;0.39;Stock;SES;
AYE.SI;PLASTOFORM HLDG1;0.00;Stock;SES;
IX2.SI;PEC Ltd;0.55;Stock;SES;
532.SI;Equation Summit Ltd;0.03;Stock;SES;
5CR.SI;Asiatic Group Holdings Ltd;0.01;Stock;SES;
O2F.SI;Swing Media Technology Group Limited;0.00;Stock;SES;
AXYU.SI;KEP INFRATR FKACIT 1;0.00;Stock;SES;
BOU.SI;Informatics Education Ltd;0.15;Stock;SES;
5UF.SI;$ Maxi-Cash Fin;0.16;Stock;SES;
H20.SI;Hoe Leong Corp Ltd;0.03;Stock;SES;
G41.SI;GK Goh Holdings Ltd;0.84;Stock;SES;
QL0.SI;ISHARES SINGAPORE ASIA LC 1-3Y;12.82;ETF;SES;
UR9.SI;;0.00;Stock;SES;
BASR.SI;;0.00;Stock;SES;
CZ3.SI;Suntar Eco-City Ltd;0.00;Stock;SES;
K29.SI;Karin Technology Holdings Ltd;0.33;Stock;SES;
KV4.SI;DBXT iBoxxSing SG$;135.59;Stock;SES;
C03.SI;China Merchants Property Development Co Ltd;0.00;Stock;SES;
504.SI;KLW Holdings Ltd;0.01;Stock;SES;
595.SI;GKE Corp Ltd;0.15;Stock;SES;
LF1.SI;db x-trackers - S&P/ASX 200 UCITS ETF (DR);36.78;Stock;SES;
AWF.SI;SP CORPORATION LIMITED NPV (POS;0.00;Stock;SES;
N6L.SI;ISHARES SINGAPORE ASIA LOC CUR;4.30;ETF;SES;
P47.SI;Pacific Healthcare Holdings Ltd;0.01;Stock;SES;
KF4.SI;Sin Heng Heavy Machinery Ltd;0.00;Stock;SES;
E9L.SI;Joyas International Holdings Ltd;0.00;Stock;SES;
_SGXME.SI;SGXME;371.91;Index;SES;
F3V.SI;Sino Construction Ltd;0.00;Stock;SES;
AZS.SI;United Food Holdings Limited;0.00;Stock;SES;
M44U.SI;Mapletree Logistics Trust;1.05;Stock;SES;
T6I.SI;ValueMax Group Ltd;0.26;Stock;SES;
L10.SI;LHT Holdings Ltd;0.00;Stock;SES;
T24.SI;Tuan Sing Holdings Ltd;0.30;Stock;SES;
SGF16-C.SI;;NaN;Stock;;
539.SI;CPH Ltd;0.00;Stock;SES;
BDN.SI;Ryobi Kiso Holdings Ltd.;0.21;Stock;SES;
I19.SI;IS MSCI SIN US$;9.46;ETF;SES;
L28.SI;Longcheer Holdings Ltd;0.00;Stock;SES;
BIP.SI;Vibrant Group Limited;0.34;Stock;SES;
AZB.SI;IPCCORP 1;0.00;Stock;SES;
AZX.SI;ChinaTaisan 1;0.19;Stock;SES;
N02.SI;NatSteel Ltd;1.62;Stock;SES;
UNIFOOD.SI;;NaN;;;
QL3.SI;IS ASIA HYG S$D;15.49;Stock;SES;
J0M.SI;db x-trackers - MSCI Emerging Markets Index UCITS ETF;3.75;Stock;SES;
AXJ.SI;GMG Global Ltd;0.46;Stock;SES;
5NV.SI;Chasen Holdings Ltd;0.03;Stock;SES;
5AB.SI;Trek 2000 International Ltd;0.19;Stock;SES;
RE4.SI;Geo Energy Resources Ltd;0.26;Stock;SES;
5LY.SI;Marco Polo Marine Ltd;0.05;Stock;SES;
BER.SI;Otto Marine Limited;0.32;Stock;SES;
BDA.SI;PNE Industries Ltd;0.86;Stock;SES;
5TG.SI;$ 800 Super;0.99;Stock;SES;
K1Q.SI;T T J Holdings Ltd;0.35;Stock;SES;
5UX.SI;Oxley Holdings Limited;0.48;Stock;SES;
H1Q.SI;Lyxor UCITS ETF Nasdaq-100;20.37;Stock;SES;
NR7.SI;Raffles Education Corporation Limited;0.19;Stock;SES;
5CB.SI;Darco Water Technologies Ltd;0.00;Stock;SES;
508.SI;Fuji Offset Plates Manufacturing Ltd;0.34;Stock;SES;
T8V.SI;Pacific Radiance Ltd;0.16;Stock;SES;
KT9.SI;QingMei Group Holdings Ltd;0.01;Stock;SES;
BDR.SI;Willas-Array Electronics (Holdings) Limited;0.56;Stock;SES;
587.SI;Lereno Bio-Chem Ltd;0.00;Stock;SES;
K3JD.SI;u CYOU ADR US$+;31.56;Stock;SES;
A78.SI;The Think Environmental Co., Ltd.;0.00;Stock;SES;
5VP.SI;$ GDS Global;0.33;Stock;SES;
F17.SI;GuocoLand Ltd;1.86;Stock;SES;
UD1U.SI;IREIT Global;0.74;Stock;SES;
EB7.SI;KTL Global Ltd;0.03;Stock;SES;
AXH.SI;Advanced Integrated Manufacturing Corp. Ltd.;0.21;Stock;SES;
A0P.SI;Aims Property Securities Fund;1.17;Stock;SES;
564.SI;Spindex Industries Ltd;0.70;Stock;SES;
5FX.SI;New Wave Holdings Ltd;0.01;Stock;SES;
K6J.SI;Global Palm Resources Holdings Ltd.;0.20;Stock;SES;
BDY.SI;GSH Corp 1;0.26;Stock;SES;
T12.SI;Tat Seng Packaging Group Ltd;0.44;Stock;SES;
M1P.SI;Amtek Engineering Ltd;0.82;Stock;SES;
B9S.SI;CosmoSteel Holdings Ltd;0.13;Stock;SES;
5DS.SI;Megachem Ltd;0.44;Stock;SES;
AYO.SI;GlobalTesting 1;0.00;Stock;SES;
BHU.SI;SUTL Enterprise Limited;0.56;Stock;SES;
T4B.SI;Sino Grandness Food Industry Group Ltd;0.27;Stock;SES;
BLW.SI;Global Palm Resources Holdings Limited;0.34;Stock;SES;
HE0.SI;DBXT Nifty US$;128.45;Stock;SES;
A9A.SI;Lyxor UCITS ETF MSCI Taiwan;1.25;Stock;SES;
O9C.SI;db x-trackers - MSCI Bangladesh IM Index UCITS ETF;1.19;Stock;SES;
S35.SI;Sing Investments & Finance Ltd;1.22;Stock;SES;
5WE.SI;$ Moya Asia;0.06;Stock;SES;
HD8.SI;DBXT China50 US$;31.17;Stock;SES;
Q0W.SI;JB Foods Ltd;0.00;Stock;SES;
5CH.SI;DMX Technologies Group Ltd;0.11;Stock;SES;
K3PD.SI;China Mobile Ltd;62.02;Stock;SES;
T42.SI;China Auto Electronics Group Ltd;0.16;Stock;SES;
FQ8.SI;China Sports International Ltd;0.01;Stock;SES;
NC2.SI;Sri Trang Agro-Industry Public Company Limited;1.01;Stock;SES;
BBAR.SI;IREIT GLOBAL NPV S/RIGHTS 28/07;0.00;Stock;SES;
AYF.SI;Uni-Asia Holdings Limited;1.01;Stock;SES;
C06.SI;CSC Holdings Ltd;0.02;Stock;SES;
5TR.SI;$ Libra;0.16;Stock;SES;
BJW.SI;Shinvest Holding Ltd.;0.60;Stock;SES;
42U.SI;$ Axcelasia;0.10;Stock;SES;
AXB.SI;Yongnam Holdings Limited;0.20;Stock;SES;
G0I.SI;Nam Lee Pressed Metal Industries Ltd;0.38;Stock;SES;
T08.SI;Tye Soon Ltd;0.16;Stock;SES;
BBW.SI;Azeus Systems Holdings Ltd.;0.31;Stock;SES;
5H0.SI;$ SingHaiyi;0.13;Stock;SES;
N0L.SI;Eastgate Technology Ltd;0.00;Stock;SES;
AZU.SI;NutryFarm 1;0.00;Stock;SES;
40B.SI;SMJ International Holdings Ltd;0.08;Stock;SES;
R07.SI;Rotary Engineering Ltd;0.37;Stock;SES;
AXZ.SI;Li Heng Chemical Fibre Technologies Limited;0.99;Stock;SES;
S13.SI;;NaN;;;
5WJ.SI;$ MoneyMax Fin;0.15;Stock;SES;
RE2.SI;Courts Asia Ltd;0.45;Stock;SES;
M15.SI;Matex International Ltd;0.02;Stock;SES;
I5H.SI;Great Group Holdings Ltd.;0.02;Stock;SES;
NC9.SI;Malaysia Smelting Corp Bhd;1.27;Stock;SES;
MR8.SI;Novo Group Ltd;0.50;Stock;SES;
AVW.SI;CEIContractMfg 1;0.00;Stock;SES;
5I3.SI;$ JasonHldg;0.06;Stock;SES;
5DE.SI;EMS Energy Ltd;0.00;Stock;SES;
BAHR.SI;;0.00;Stock;SES;
_SHCTR.SI;SHCTR;1,477.70;Index;SES;
S6NU.SI;Croesus Retail Trust;0.86;Stock;SES;
BNE.SI;Kencana Agri Limited;0.44;Stock;SES;
U01.SI;;NaN;;;
5RC.SI;ES Group (Holdings) Ltd;0.10;Stock;SES;
P52.SI;Pan-United Corp Ltd;0.63;Stock;SES;
_SGXHC.SI;SGXHC;1,251.21;Index;SES;
FO8.SI;Eratat Lifestyle Ltd;0.10;Stock;SES;
5DD.SI;Micro-Mechanics holdings;0.89;Stock;SES;
H27.SI;HLH Group Ltd;0.01;Stock;SES;
546.SI;Medtecs International Corp Ltd;0.05;Stock;SES;
KJ6.SI;db x-trackers II - Singapore Dollar Cash UCITS ETF;107.62;Stock;SES;
W12.SI;;NaN;;;
CZ4.SI;Dutech Holdings Ltd;0.51;Stock;SES;
INN16-C.SI;IN future for July 2016, being;8,165.00;Future;SES;
_REITR.SI;REITR;1,583.02;Index;SES;
S20.SI;Straits Trading Co Ltd;1.94;Stock;SES;
5FW.SI;Linair Technologies Ltd;0.02;Stock;SES;
ADJ.SI;OLS Enterprise Ltd;0.01;Stock;SES;
H07.SI;Stamford Land Corp Ltd;0.51;Stock;SES;
BKV.SI;Dukang Distillers Holdings Limited;0.65;Stock;SES;
P5P.SI;CIMB S&P Ethical Asia Pacific Dividend ETF;0.80;Stock;SES;
KF7.SI;DBXT iBoxxUSTr US$;212.33;Stock;SES;
JA9.SI;Changjiang Fertilizer Holdings Ltd;0.02;Stock;SES;
MR7.SI;Nordic Group Ltd;0.29;Stock;SES;
S56.SI;Samudera Shipping Line Ltd;0.16;Stock;SES;
G54.SI;China Essence Group Ltd;0.01;Stock;SES;
W81.SI;Universal Resource and Services Ltd;0.00;Stock;SES;
BEW.SI;JB Foods Limited;0.34;Stock;SES;
K3TD.SI;u ZNH ADR US$;18.07;Stock;SES;
F3EU.SI;Indiabulls Properties Investment Trust;0.00;Stock;SES;
T14.SI;Tianjin Zhongxin Pharmaceutical Group Corp Ltd;0.87;Stock;SES;
5TI.SI;$ Kitchen Culture;0.12;Stock;SES;
BHD.SI;China Mining International Limited;0.59;Stock;SES;
5TS.SI;$ Alpha Energy;0.04;Stock;SES;
MF6.SI;Mun Siong Engineering Ltd;0.06;Stock;SES;
A75.SI;Ace Achieve Infocom Ltd;0.01;Stock;SES;
5GZ.SI;AA Group Holdings Ltd;0.04;Stock;SES;
_SGXRD.SI;SGXRD;916.96;Index;SES;
BAA.SI;ChinaGaoxian 1;0.26;Stock;SES;
BRJR.SI;OUE HTrust R1;0.11;Stock;SES;
BLZ.SI;Advanced Holdings Ltd.;0.25;Stock;SES;
T03.SI;Tat Hong Holdings Ltd;0.36;Stock;SES;
AZI.SI;AusNet Services Ltd;1.70;Stock;SES;
HD9.SI;DBXT Vietnam US$;22.78;Stock;SES;
BMT.SI;New Silkroutes Group Limited;0.82;Stock;SES;
Z78.SI;Singapore Telecommunications Limited;0.00;Stock;SES;
T77.SI;Southern Packaging Group Ltd;0.04;Stock;SES;
LS9.SI;Leader Environmental Technologies Ltd;0.05;Stock;SES;
42W.SI;$ China Star Food;0.19;Stock;SES;
K3KD.SI;Trina Solar Ltd;5.60;Stock;SES;
F03.SI;Food Empire Holdings Ltd;0.57;Stock;SES;
5MD.SI;Soon Lian Holdings Ltd;0.07;Stock;SES;
DK2.SI;Fibrechem Technologies Ltd;0.11;Stock;SES;
G08.SI;GP Batteries International Ltd;0.82;Stock;SES;
BQSR.SI;New SilkroutesR;0.21;Stock;SES;
T8JU.SI;Saizen Real Estate Investment Trust;0.05;Stock;SES;
F01.SI;Vibrant Group Ltd;0.00;Stock;SES;
580.SI;Santak Holdings Ltd;0.14;Stock;SES;
AYB.SI;Lafe Corporation Limited;0.35;Stock;SES;
AD7.SI;China Bearing (Singapore) Ltd;0.03;Stock;SES;
568.SI;Baker Technology Ltd;0.15;Stock;SES;
BQO.SI;Delong Holdings Limited;0.33;Stock;SES;
Q01.SI;QAF Ltd;1.46;Stock;SES;
M1Z.SI;Tee International Ltd;0.19;Stock;SES;
BDG.SI;Eastern Holdings Ltd.;0.00;Stock;SES;
BBBR.SI;IREIT GLOBAL NPV S/RIGHTS 28/07;0.00;Stock;SES;
_SMGTR.SI;SMGTR;243.95;Index;SES;
BLGR.SI;ARA Asset Mgt R1;0.17;Stock;SES;
42E.SI;$ Choo Chiang;0.37;Stock;SES;
BMA.SI;Weiye Holdings Limited;0.57;Stock;SES;
5SR.SI;Zhongmin Baihui Retail Group Ltd;1.08;Stock;SES;
A05.SI;AVJennings Ltd;0.56;Stock;SES;
5PO.SI;Hiap Tong Corp Ltd;0.08;Stock;SES;
MU7.SI;DBS Bank Ltd.;106.30;Stock;SES;
AXV.SI;Changtian Plastic & Chemical Limited;0.85;Stock;SES;
V01.SI;Vicom Ltd;5.65;Stock;SES;
S29.SI;Stamford Tyres Corp Ltd;0.29;Stock;SES;
J0R.SI;db x-trackers - MSCI Russia Capped Index UCITS ETF;2.49;Stock;SES;
F22.SI;Fischer Tech Ltd;0.00;Stock;SES;
KF5.SI;db x- trackers II - US Treasuries Inflation-Linked UCITS ETF (DR);282.90;Stock;SES;
BCY.SI;Powermatic Data Systems Limited;1.13;Stock;SES;
L22.SI;Lankom Electronics Ltd;0.02;Stock;SES;
40T.SI;$ ISEC;0.30;Stock;SES;
H17.SI;Hi-P International Ltd;0.50;Stock;SES;
5SY.SI;$ Chew's;0.36;Stock;SES;
M30.SI;Meghmani Organics Ltd;0.46;Stock;SES;
BJE.SI;Jaya Holdings Limited;0.20;Stock;SES;
H22.SI;Hong Leong Asia Ltd;0.90;Stock;SES;
L09.SI;Lung Kee (Bermuda) Holdings Ltd;0.40;Stock;SES;
AXC.SI;YONGNAM HLDGS NPV (POST-CONS);0.00;Stock;SES;
5EF.SI;Adventus Holdings Ltd;0.01;Stock;SES;
