Ticker,Currency,Date,Open,High,Low,Close,Volume,Adj Close
BCY.SI,SGD,3/25/2013,0.147,0.147,0.147,0.147,600,0.675
BCY.SI,SGD,3/22/2013,0.148,0.148,0.148,0.148,0,0.68
BCY.SI,SGD,3/21/2013,0.145,0.148,0.145,0.148,1200,0.68
BCY.SI,SGD,3/20/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,3/19/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,3/18/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,3/15/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,3/14/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,3/13/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,3/12/2013,0.148,0.15,0.148,0.15,14000,0.689
BCY.SI,SGD,3/11/2013,0.149,0.149,0.149,0.149,0,0.684
BCY.SI,SGD,3/8/2013,0.149,0.149,0.149,0.149,3000,0.684
BCY.SI,SGD,3/7/2013,0.147,0.15,0.147,0.15,2200,0.689
BCY.SI,SGD,3/6/2013,0.15,0.15,0.15,0.15,10400,0.689
BCY.SI,SGD,3/5/2013,0.144,0.148,0.144,0.147,14000,0.675
BCY.SI,SGD,3/4/2013,0.145,0.148,0.145,0.148,20000,0.68
BCY.SI,SGD,3/1/2013,0.148,0.148,0.148,0.148,6000,0.68
BCY.SI,SGD,2/28/2013,0.15,0.15,0.15,0.15,16600,0.689
BCY.SI,SGD,2/27/2013,0.141,0.141,0.141,0.141,0,0.648
BCY.SI,SGD,2/26/2013,0.14,0.141,0.14,0.141,4400,0.648
BCY.SI,SGD,2/25/2013,0.142,0.144,0.142,0.144,5000,0.661
BCY.SI,SGD,2/22/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,2/21/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,2/20/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,2/19/2013,0.132,0.135,0.132,0.135,2200,0.62
BCY.SI,SGD,2/18/2013,0.147,0.15,0.147,0.15,34000,0.689
BCY.SI,SGD,2/15/2013,0.145,0.145,0.145,0.145,0,0.666
BCY.SI,SGD,2/14/2013,0.145,0.15,0.145,0.145,16000,0.666
BCY.SI,SGD,2/13/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,2/12/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,2/11/2013,0.15,0.15,0.15,0.15,0,0.689
BCY.SI,SGD,2/8/2013,0.145,0.15,0.145,0.15,53800,0.689
BCY.SI,SGD,2/7/2013,0.15,0.15,0.145,0.145,60600,0.666
BCY.SI,SGD,2/6/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,2/5/2013,0.125,0.135,0.125,0.135,21800,0.62
BCY.SI,SGD,2/4/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,2/1/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,1/31/2013,0.135,0.135,0.135,0.135,0,0.62
BCY.SI,SGD,1/30/2013,0.131,0.135,0.131,0.135,4000,0.62
BCY.SI,SGD,1/29/2013,0.133,0.133,0.133,0.133,0,0.611
BCY.SI,SGD,1/28/2013,0.13,0.133,0.13,0.133,6000,0.611
BCY.SI,SGD,1/25/2013,0.13,0.13,0.13,0.13,0,0.597
BCY.SI,SGD,1/24/2013,0.129,0.13,0.129,0.13,4800,0.597
BCY.SI,SGD,1/23/2013,0.128,0.128,0.128,0.128,0,0.588
BCY.SI,SGD,1/22/2013,0.128,0.128,0.128,0.128,2200,0.588
BCY.SI,SGD,1/21/2013,0.131,0.131,0.127,0.129,24000,0.592
BCY.SI,SGD,1/18/2013,0.126,0.126,0.126,0.126,4000,0.579
BCY.SI,SGD,1/17/2013,0.131,0.131,0.131,0.131,0,0.602
BCY.SI,SGD,1/16/2013,0.126,0.131,0.126,0.131,12200,0.602
BCY.SI,SGD,1/15/2013,0.128,0.128,0.128,0.128,0,0.588
BCY.SI,SGD,1/14/2013,0.127,0.131,0.127,0.128,16400,0.588
BCY.SI,SGD,1/11/2013,0.126,0.126,0.126,0.126,0,0.579
BCY.SI,SGD,1/10/2013,0.128,0.128,0.126,0.126,13000,0.579
BCY.SI,SGD,1/9/2013,0.128,0.129,0.128,0.129,4600,0.592
BCY.SI,SGD,1/8/2013,0.13,0.13,0.129,0.129,4600,0.592
BCY.SI,SGD,1/7/2013,0.13,0.13,0.13,0.13,3400,0.597
BCY.SI,SGD,1/4/2013,0.126,0.13,0.126,0.127,2800,0.583
BCY.SI,SGD,1/3/2013,0.125,0.125,0.125,0.125,1600,0.574
BCY.SI,SGD,1/2/2013,0.125,0.126,0.125,0.126,5600,0.579
BCY.SI,SGD,1/1/2013,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,12/31/2012,0.125,0.125,0.125,0.125,2000,0.574
BCY.SI,SGD,12/28/2012,0.122,0.122,0.122,0.122,0,0.56
BCY.SI,SGD,12/27/2012,0.122,0.122,0.122,0.122,0,0.56
BCY.SI,SGD,12/26/2012,0.122,0.122,0.122,0.122,2000,0.56
BCY.SI,SGD,12/25/2012,0.121,0.121,0.121,0.121,0,0.556
BCY.SI,SGD,12/24/2012,0.121,0.121,0.121,0.121,800,0.556
BCY.SI,SGD,12/21/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,12/20/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,12/19/2012,0.124,0.125,0.124,0.125,3800,0.574
BCY.SI,SGD,12/18/2012,0.122,0.123,0.12,0.123,8800,0.565
BCY.SI,SGD,12/17/2012,0.124,0.124,0.124,0.124,0,0.569
BCY.SI,SGD,12/14/2012,0.124,0.124,0.124,0.124,0,0.569
BCY.SI,SGD,12/13/2012,0.122,0.124,0.122,0.124,11800,0.569
BCY.SI,SGD,12/12/2012,0.121,0.121,0.121,0.121,200,0.556
BCY.SI,SGD,12/11/2012,0.116,0.116,0.116,0.116,0,0.533
BCY.SI,SGD,12/10/2012,0.116,0.116,0.116,0.116,400,0.533
BCY.SI,SGD,12/7/2012,0.116,0.116,0.116,0.116,1000,0.533
BCY.SI,SGD,12/6/2012,0.115,0.115,0.115,0.115,0,0.528
BCY.SI,SGD,12/5/2012,0.115,0.115,0.115,0.115,1000,0.528
BCY.SI,SGD,12/4/2012,0.116,0.116,0.116,0.116,2800,0.533
BCY.SI,SGD,12/3/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/30/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/29/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/28/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/27/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/26/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/23/2012,0.113,0.113,0.113,0.113,0,0.519
BCY.SI,SGD,11/22/2012,0.113,0.113,0.113,0.113,1000,0.519
BCY.SI,SGD,11/21/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,11/20/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,11/19/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,11/16/2012,0.12,0.12,0.12,0.12,2000,0.551
BCY.SI,SGD,11/15/2012,0.114,0.114,0.114,0.114,0,0.524
BCY.SI,SGD,11/14/2012,0.114,0.114,0.114,0.114,2000,0.524
BCY.SI,SGD,11/13/2012,0.115,0.115,0.115,0.115,0,0.528
BCY.SI,SGD,11/12/2012,0.115,0.115,0.115,0.115,600,0.528
BCY.SI,SGD,11/9/2012,0.118,0.118,0.118,0.118,0,0.542
BCY.SI,SGD,11/8/2012,0.118,0.118,0.118,0.118,0,0.542
BCY.SI,SGD,11/7/2012,0.113,0.118,0.113,0.118,3200,0.542
BCY.SI,SGD,11/6/2012,0.117,0.117,0.117,0.117,1200,0.537
BCY.SI,SGD,11/5/2012,0.125,0.125,0.12,0.12,6200,0.551
BCY.SI,SGD,11/2/2012,0.113,0.113,0.113,0.113,200,0.519
BCY.SI,SGD,11/1/2012,0.12,0.12,0.12,0.12,6000,0.551
BCY.SI,SGD,10/31/2012,0.124,0.124,0.124,0.124,0,0.569
BCY.SI,SGD,10/30/2012,0.124,0.124,0.124,0.124,400,0.569
BCY.SI,SGD,10/29/2012,0.124,0.124,0.124,0.124,0,0.569
BCY.SI,SGD,10/26/2012,0.124,0.124,0.124,0.124,0,0.569
BCY.SI,SGD,10/25/2012,0.124,0.124,0.124,0.124,0,0.569
BCY.SI,SGD,10/24/2012,0.124,0.124,0.124,0.124,1200,0.569
BCY.SI,SGD,10/23/2012,0.123,0.123,0.123,0.123,2400,0.565
BCY.SI,SGD,10/22/2012,0.123,0.123,0.123,0.123,2000,0.565
BCY.SI,SGD,10/19/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,10/18/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,10/17/2012,0.126,0.126,0.125,0.125,3000,0.574
BCY.SI,SGD,10/16/2012,0.126,0.126,0.126,0.126,600,0.579
BCY.SI,SGD,10/15/2012,0.14,0.14,0.14,0.14,0,0.643
BCY.SI,SGD,10/12/2012,0.14,0.14,0.14,0.14,400,0.643
BCY.SI,SGD,10/11/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,10/10/2012,0.126,0.126,0.125,0.125,23400,0.574
BCY.SI,SGD,10/9/2012,0.125,0.125,0.125,0.125,800,0.574
BCY.SI,SGD,10/8/2012,0.128,0.128,0.127,0.127,9600,0.583
BCY.SI,SGD,10/5/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,10/4/2012,0.125,0.125,0.125,0.125,5400,0.574
BCY.SI,SGD,10/3/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,10/2/2012,0.125,0.125,0.125,0.125,1800,0.574
BCY.SI,SGD,10/1/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,9/28/2012,0.125,0.125,0.125,0.125,10000,0.574
BCY.SI,SGD,9/27/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/26/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/25/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/24/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/21/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/20/2012,0.12,0.12,0.118,0.12,11200,0.551
BCY.SI,SGD,9/19/2012,0.123,0.123,0.123,0.123,0,0.565
BCY.SI,SGD,9/18/2012,0.123,0.123,0.123,0.123,2000,0.565
BCY.SI,SGD,9/17/2012,0.126,0.126,0.122,0.122,3600,0.56
BCY.SI,SGD,9/14/2012,0.127,0.127,0.127,0.127,3000,0.583
BCY.SI,SGD,9/13/2012,0.123,0.13,0.123,0.124,4400,0.569
BCY.SI,SGD,9/12/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/11/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/10/2012,0.12,0.12,0.12,0.12,600,0.551
BCY.SI,SGD,9/7/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/6/2012,0.12,0.12,0.12,0.12,10200,0.551
BCY.SI,SGD,9/5/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/4/2012,0.12,0.12,0.12,0.12,0,0.551
BCY.SI,SGD,9/3/2012,0.12,0.12,0.12,0.12,12000,0.551
BCY.SI,SGD,8/31/2012,0.122,0.122,0.122,0.122,4000,0.56
BCY.SI,SGD,8/30/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,8/29/2012,0.125,0.125,0.125,0.125,0,0.574
BCY.SI,SGD,8/28/2012,0.124,0.125,0.123,0.125,19600,0.574
BCY.SI,SGD,8/27/2012,0.122,0.122,0.121,0.122,5800,0.56
BCY.SI,SGD,8/24/2012,0.12,0.125,0.12,0.125,5000,0.574
BCY.SI,SGD,8/23/2012,0.127,0.127,0.127,0.127,0,0.583
BCY.SI,SGD,8/22/2012,0.127,0.127,0.127,0.127,0,0.583
BCY.SI,SGD,8/21/2012,0.127,0.127,0.127,0.127,0,0.583
BCY.SI,SGD,8/20/2012,0.127,0.127,0.127,0.127,0,0.583
BCY.SI,SGD,8/17/2012,0.127,0.127,0.127,0.127,0,0.583
BCY.SI,SGD,8/16/2012,0.128,0.128,0.127,0.127,12000,0.583
BCY.SI,SGD,8/15/2012,0.128,0.132,0.128,0.128,5600,0.588
BCY.SI,SGD,8/14/2012,0.133,0.133,0.133,0.133,5000,0.611
BCY.SI,SGD,8/13/2012,0.128,0.128,0.128,0.128,0,0.588
BCY.SI,SGD,8/10/2012,0.128,0.128,0.128,0.128,0,0.588
BCY.SI,SGD,8/9/2012,0.128,0.128,0.128,0.128,0,0.588
BCY.SI,SGD,8/8/2012,0.128,0.128,0.128,0.128,40000,0.588
BCY.SI,SGD,8/7/2012,0.129,0.129,0.128,0.128,34600,0.588
BCY.SI,SGD,8/6/2012,0.139,0.14,0.139,0.14,138600,0.634
BCY.SI,SGD,8/3/2012,0.135,0.135,0.135,0.135,10000,0.611
BCY.SI,SGD,8/2/2012,0.134,0.134,0.134,0.134,15000,0.607
BCY.SI,SGD,8/1/2012,0.135,0.135,0.134,0.134,4600,0.607
BCY.SI,SGD,7/31/2012,0.134,0.134,0.134,0.134,0,0.607
BCY.SI,SGD,7/30/2012,0.144,0.144,0.134,0.134,15600,0.607
BCY.SI,SGD,7/27/2012,0.134,0.144,0.133,0.144,70000,0.652
BCY.SI,SGD,7/26/2012,0.136,0.136,0.136,0.136,0,0.616
BCY.SI,SGD,7/25/2012,0.136,0.136,0.136,0.136,0,0.616
BCY.SI,SGD,7/24/2012,0.136,0.136,0.136,0.136,4600,0.616
BCY.SI,SGD,7/23/2012,0.14,0.14,0.14,0.14,0,0.634
BCY.SI,SGD,7/20/2012,0.14,0.14,0.14,0.14,0,0.634
BCY.SI,SGD,7/19/2012,0.136,0.14,0.136,0.14,14800,0.634
BCY.SI,SGD,7/18/2012,0.136,0.136,0.136,0.136,3800,0.616
BCY.SI,SGD,7/17/2012,0.132,0.132,0.132,0.132,1000,0.598
BCY.SI,SGD,7/16/2012,0.132,0.132,0.132,0.132,0,0.598
BCY.SI,SGD,7/13/2012,0.138,0.138,0.132,0.132,1800,0.598
BCY.SI,SGD,7/12/2012,0.138,0.138,0.138,0.138,18000,0.625
BCY.SI,SGD,7/11/2012,0.14,0.14,0.14,0.14,13000,0.634
BCY.SI,SGD,7/10/2012,0.136,0.145,0.136,0.139,50400,0.629
BCY.SI,SGD,7/9/2012,0.132,0.14,0.132,0.14,38600,0.634
BCY.SI,SGD,7/6/2012,0.113,0.13,0.113,0.13,21600,0.589
BCY.SI,SGD,7/5/2012,0.13,0.132,0.13,0.13,18200,0.589
BCY.SI,SGD,7/4/2012,0.114,0.114,0.113,0.113,2800,0.512
BCY.SI,SGD,7/3/2012,0.13,0.13,0.13,0.13,0,0.589
BCY.SI,SGD,7/2/2012,0.13,0.13,0.13,0.13,400,0.589
BCY.SI,SGD,6/29/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,6/28/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,6/27/2012,0.115,0.115,0.115,0.115,800,0.521
BCY.SI,SGD,6/26/2012,0.134,0.134,0.134,0.134,0,0.607
BCY.SI,SGD,6/25/2012,0.134,0.134,0.134,0.134,0,0.607
BCY.SI,SGD,6/22/2012,0.134,0.134,0.134,0.134,0,0.607
BCY.SI,SGD,6/21/2012,0.12,0.134,0.12,0.134,2200,0.607
BCY.SI,SGD,6/20/2012,0.112,0.112,0.112,0.112,0,0.507
BCY.SI,SGD,6/19/2012,0.112,0.112,0.112,0.112,0,0.507
BCY.SI,SGD,6/18/2012,0.112,0.112,0.112,0.112,0,0.507
BCY.SI,SGD,6/15/2012,0.112,0.112,0.112,0.112,1000,0.507
BCY.SI,SGD,6/14/2012,0.12,0.12,0.12,0.12,1400,0.543
BCY.SI,SGD,6/13/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,6/12/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,6/11/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,6/8/2012,0.125,0.125,0.125,0.125,1000,0.566
BCY.SI,SGD,6/7/2012,0.125,0.125,0.125,0.125,2000,0.566
BCY.SI,SGD,6/6/2012,0.13,0.13,0.13,0.13,40000,0.589
BCY.SI,SGD,6/5/2012,0.128,0.128,0.128,0.128,0,0.579
BCY.SI,SGD,6/4/2012,0.128,0.128,0.128,0.128,0,0.579
BCY.SI,SGD,6/1/2012,0.128,0.128,0.128,0.128,0,0.579
BCY.SI,SGD,5/31/2012,0.128,0.128,0.128,0.128,15800,0.579
BCY.SI,SGD,5/30/2012,0.111,0.111,0.111,0.111,3000,0.503
BCY.SI,SGD,5/29/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/28/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/25/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/24/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/23/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/22/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/21/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/18/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/17/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/16/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/15/2012,0.12,0.12,0.12,0.12,0,0.543
BCY.SI,SGD,5/14/2012,0.12,0.12,0.12,0.12,4000,0.543
BCY.SI,SGD,5/11/2012,0.12,0.12,0.12,0.12,5000,0.543
BCY.SI,SGD,5/10/2012,0.115,0.115,0.111,0.111,10000,0.503
BCY.SI,SGD,5/9/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,5/8/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,5/7/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,5/4/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,5/3/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,5/2/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,5/1/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,4/30/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,4/27/2012,0.112,0.115,0.112,0.115,400,0.521
BCY.SI,SGD,4/26/2012,0.111,0.111,0.111,0.111,400,0.503
BCY.SI,SGD,4/25/2012,0.112,0.112,0.112,0.112,0,0.507
BCY.SI,SGD,4/24/2012,0.112,0.112,0.112,0.112,0,0.507
BCY.SI,SGD,4/23/2012,0.125,0.125,0.112,0.112,1000,0.507
BCY.SI,SGD,4/20/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,4/19/2012,0.11,0.11,0.11,0.11,2400,0.498
BCY.SI,SGD,4/18/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,4/17/2012,0.111,0.111,0.111,0.111,1000,0.503
BCY.SI,SGD,4/16/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,4/13/2012,0.115,0.115,0.115,0.115,400,0.521
BCY.SI,SGD,4/12/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,4/11/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,4/10/2012,0.11,0.11,0.11,0.11,600,0.498
BCY.SI,SGD,4/9/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,4/6/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,4/5/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,4/4/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,4/3/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,4/2/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,3/30/2012,0.111,0.111,0.111,0.111,0,0.503
BCY.SI,SGD,3/29/2012,0.111,0.111,0.111,0.111,600,0.503
BCY.SI,SGD,3/28/2012,0.115,0.115,0.115,0.115,400,0.521
BCY.SI,SGD,3/27/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/26/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/23/2012,0.11,0.11,0.11,0.11,4000,0.498
BCY.SI,SGD,3/22/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/21/2012,0.11,0.11,0.11,0.11,600,0.498
BCY.SI,SGD,3/20/2012,0.11,0.11,0.11,0.11,1000,0.498
BCY.SI,SGD,3/19/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/16/2012,0.11,0.11,0.11,0.11,1200,0.498
BCY.SI,SGD,3/15/2012,0.114,0.114,0.114,0.114,0,0.516
BCY.SI,SGD,3/14/2012,0.114,0.114,0.114,0.114,1400,0.516
BCY.SI,SGD,3/13/2012,0.115,0.125,0.115,0.125,4600,0.566
BCY.SI,SGD,3/12/2012,0.107,0.108,0.107,0.107,21400,0.484
BCY.SI,SGD,3/9/2012,0.12,0.12,0.118,0.118,2800,0.534
BCY.SI,SGD,3/8/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/7/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/6/2012,0.106,0.106,0.106,0.106,2600,0.48
BCY.SI,SGD,3/5/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/2/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,3/1/2012,0.11,0.12,0.11,0.11,10400,0.498
BCY.SI,SGD,2/29/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,2/28/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,2/27/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,2/24/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,2/23/2012,0.11,0.111,0.11,0.11,1200,0.498
BCY.SI,SGD,2/22/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,2/21/2012,0.11,0.11,0.11,0.11,400,0.498
BCY.SI,SGD,2/20/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,2/17/2012,0.115,0.115,0.115,0.115,0,0.521
BCY.SI,SGD,2/16/2012,0.115,0.115,0.115,0.115,2000,0.521
BCY.SI,SGD,2/15/2012,0.109,0.109,0.109,0.109,0,0.493
BCY.SI,SGD,2/14/2012,0.109,0.109,0.109,0.109,2400,0.493
BCY.SI,SGD,2/13/2012,0.111,0.128,0.111,0.128,2200,0.579
BCY.SI,SGD,2/10/2012,0.128,0.128,0.128,0.128,0,0.579
BCY.SI,SGD,2/9/2012,0.125,0.128,0.125,0.128,44200,0.579
BCY.SI,SGD,2/8/2012,0.12,0.12,0.12,0.12,1200,0.543
BCY.SI,SGD,2/7/2012,0.108,0.108,0.108,0.108,400,0.489
BCY.SI,SGD,2/6/2012,0.105,0.105,0.105,0.105,400,0.475
BCY.SI,SGD,2/3/2012,0.114,0.114,0.114,0.114,0,0.516
BCY.SI,SGD,2/2/2012,0.13,0.13,0.114,0.114,400,0.516
BCY.SI,SGD,2/1/2012,0.13,0.13,0.128,0.128,8400,0.579
BCY.SI,SGD,1/31/2012,0.128,0.128,0.128,0.128,10200,0.579
BCY.SI,SGD,1/30/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/27/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/26/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/25/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/24/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/23/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/20/2012,0.125,0.125,0.125,0.125,0,0.566
BCY.SI,SGD,1/19/2012,0.125,0.125,0.125,0.125,26800,0.566
BCY.SI,SGD,1/18/2012,0.123,0.123,0.123,0.123,3200,0.557
BCY.SI,SGD,1/17/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,1/16/2012,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,1/13/2012,0.11,0.11,0.11,0.11,2000,0.498
BCY.SI,SGD,1/12/2012,0.11,0.11,0.11,0.11,3800,0.498
BCY.SI,SGD,1/11/2012,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,1/10/2012,0.105,0.105,0.105,0.105,600,0.475
BCY.SI,SGD,1/9/2012,0.105,0.105,0.105,0.105,400,0.475
BCY.SI,SGD,1/6/2012,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,1/5/2012,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,1/4/2012,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,1/3/2012,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,1/2/2012,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/30/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/29/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/28/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/27/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/26/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/23/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/22/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/21/2011,0.105,0.105,0.105,0.105,0,0.475
BCY.SI,SGD,12/20/2011,0.105,0.105,0.105,0.105,19200,0.475
BCY.SI,SGD,12/19/2011,0.108,0.108,0.108,0.108,400,0.489
BCY.SI,SGD,12/16/2011,0.108,0.108,0.108,0.108,2000,0.489
BCY.SI,SGD,12/15/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,12/14/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,12/13/2011,0.108,0.11,0.108,0.11,3000,0.498
BCY.SI,SGD,12/12/2011,0.108,0.108,0.108,0.108,0,0.489
BCY.SI,SGD,12/9/2011,0.108,0.108,0.108,0.108,6000,0.489
BCY.SI,SGD,12/8/2011,0.109,0.109,0.109,0.109,6000,0.493
BCY.SI,SGD,12/7/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,12/6/2011,0.11,0.11,0.11,0.11,5800,0.498
BCY.SI,SGD,12/5/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,12/2/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,12/1/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,11/30/2011,0.11,0.11,0.11,0.11,0,0.498
BCY.SI,SGD,11/29/2011,0.11,0.11,0.11,0.11,1000,0.498
